"object_id","volume","region_name","lga"
13269,11000,"NORTHERN REGION","MITCHELL"
13270,13000,"NORTHERN REGION","MITCHELL"
13271,17000,"METROPOLITAN NORTH WEST REGION","HUME"
13272,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13273,15,"EASTERN REGION","EAST GIPPSLAND"
13274,1400,"SOUTH WESTERN REGION","GEELONG"
13275,4200,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13276,7000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13277,2100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13278,3500,"SOUTH WESTERN REGION","GEELONG"
13279,6800,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
13280,11000,"SOUTH WESTERN REGION","GEELONG"
13281,1500,"METROPOLITAN NORTH WEST REGION","DAREBIN"
13282,6600,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
13283,2400,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13284,2100,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13285,6300,"METROPOLITAN SOUTH EAST REGION","CASEY"
13286,9400,"WESTERN REGION","BALLARAT"
13287,6600,"WESTERN REGION","BALLARAT"
13288,16000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13289,5300,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13290,6900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13291,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13292,10000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
13293,7700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13294,9400,"METROPOLITAN NORTH WEST REGION","MORELAND"
13295,3000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13296,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13297,55000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13298,54000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13299,51000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
13300,30000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
13301,42000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13302,3800,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13303,516,"METROPOLITAN NORTH WEST REGION","MELTON"
13304,11000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
13305,1200,"METROPOLITAN NORTH WEST REGION","MELTON"
13306,1200,"METROPOLITAN NORTH WEST REGION","MELTON"
13307,18000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13308,7400,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13309,11000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13310,15000,"SOUTH WESTERN REGION","GEELONG"
13311,567,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
13312,7300,"SOUTH WESTERN REGION","GEELONG"
13313,5700,"NORTHERN REGION","CAMPASPE"
13314,19000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13315,7400,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
13316,19000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13317,12000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
13318,18000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
13319,11000,"METROPOLITAN SOUTH EAST REGION","MONASH"
13320,12000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
13321,33000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13322,31000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13323,27000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13324,8300,"METROPOLITAN NORTH WEST REGION","DAREBIN"
13325,4000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13326,7600,"METROPOLITAN NORTH WEST REGION","YARRA"
13327,9000,"SOUTH WESTERN REGION","GEELONG"
13328,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13329,6200,"METROPOLITAN NORTH WEST REGION","HOBSONS BAY"
13330,1100,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13331,2700,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13332,3700,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13333,4200,"WESTERN REGION","HEPBURN"
13334,2600,"WESTERN REGION","HEPBURN"
13335,19000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13336,5600,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13337,15000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13338,20000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13339,21000,"METROPOLITAN SOUTH EAST REGION","MONASH"
13340,12000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13341,13000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13342,18000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13343,1700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13344,5000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
13345,10000,"SOUTH WESTERN REGION","GEELONG"
13346,1900,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13347,6200,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13348,50,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13349,5000,"SOUTH WESTERN REGION","GEELONG"
13350,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13351,12000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
13352,12000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13353,6000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
13354,5400,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13355,254,"NORTH EASTERN REGION","STRATHBOGIE"
13356,1600,"NORTHERN REGION","MITCHELL"
13357,11000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13358,1600,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13359,1600,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13360,9100,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13361,2100,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13362,3600,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13363,6600,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13364,1400,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13365,867,"EASTERN REGION","BASS COAST"
13366,3900,"METROPOLITAN NORTH WEST REGION","HUME"
13367,7700,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13368,594,"METROPOLITAN NORTH WEST REGION","MELTON"
13369,5000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13370,3400,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
13371,28000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13372,2000,"WESTERN REGION","HORSHAM"
13373,551,"WESTERN REGION","YARRIAMBIACK"
13374,11000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13375,13000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13376,3500,"METROPOLITAN SOUTH EAST REGION","CASEY"
13377,13000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13378,6300,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
13379,12000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13380,51000,"METROPOLITAN SOUTH EAST REGION","CASEY"
13381,71000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
13382,3200,"METROPOLITAN NORTH WEST REGION","MORELAND"
13383,5300,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
13384,8200,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13385,15000,"METROPOLITAN NORTH WEST REGION","HUME"
13386,2200,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13387,3900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13388,2100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13389,3500,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13390,52000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13391,52000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13392,55000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13393,256,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13394,7100,"SOUTH WESTERN REGION","GEELONG"
13395,5300,"WESTERN REGION","BALLARAT"
13396,1600,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13397,550,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13398,2000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13399,731,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13400,5100,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13401,3900,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13402,8400,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
13403,10000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13404,5200,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13405,2300,"METROPOLITAN SOUTH EAST REGION","CASEY"
13406,3200,"METROPOLITAN NORTH WEST REGION","YARRA"
13407,4700,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
13408,3800,"METROPOLITAN SOUTH EAST REGION","CASEY"
13409,5900,"SOUTH WESTERN REGION","GEELONG"
13410,4200,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13411,17000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13412,3000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13413,7800,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13414,6000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13415,5100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13416,14000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13417,5200,"NORTH EASTERN REGION","MOIRA"
13418,2600,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13419,761,"METROPOLITAN SOUTH EAST REGION","CASEY"
13420,4900,"METROPOLITAN SOUTH EAST REGION","KNOX"
13421,2300,"METROPOLITAN NORTH WEST REGION","MORELAND"
13422,2800,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13423,2800,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13424,3700,"METROPOLITAN NORTH WEST REGION","MELTON"
13425,4200,"METROPOLITAN NORTH WEST REGION","BANYULE"
13426,20000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13427,3500,"NORTHERN REGION","MACEDON RANGES"
13428,9700,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13429,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13430,4700,"METROPOLITAN NORTH WEST REGION","DAREBIN"
13431,6000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13432,3100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13433,3000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13434,10000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13435,3900,"EASTERN REGION","EAST GIPPSLAND"
13436,4400,"EASTERN REGION","EAST GIPPSLAND"
13437,2900,"EASTERN REGION","WELLINGTON"
13438,5000,"EASTERN REGION","WELLINGTON"
13439,12000,"EASTERN REGION","LATROBE"
13440,12000,"EASTERN REGION","LATROBE"
13441,16000,"EASTERN REGION","LATROBE"
13442,14000,"EASTERN REGION","BAW BAW"
13443,5100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13444,1200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13445,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13446,7100,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13447,10000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13448,6600,"METROPOLITAN NORTH WEST REGION","BANYULE"
13449,3700,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13450,5000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13451,4900,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13452,453,"METROPOLITAN SOUTH EAST REGION","MONASH"
13453,1400,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13454,5100,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13455,9300,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13456,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13457,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13458,3800,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
13459,8200,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13460,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13461,3300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13462,8000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13463,3300,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13464,5800,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
13465,3800,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13466,1200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13467,5000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13468,3500,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13469,4000,"METROPOLITAN NORTH WEST REGION","HUME"
13470,7000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13471,3700,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
13472,6200,"SOUTH WESTERN REGION","GEELONG"
13473,5300,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13474,7500,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13475,8800,"METROPOLITAN SOUTH EAST REGION","MONASH"
13476,438,"NORTHERN REGION","BENDIGO"
13477,5400,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13478,1300,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13479,2900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13480,8100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13481,2000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13482,13000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13483,5400,"METROPOLITAN NORTH WEST REGION","BANYULE"
13484,7800,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
13485,2100,"SOUTH WESTERN REGION","GEELONG"
13486,28000,"METROPOLITAN NORTH WEST REGION","MORELAND"
13487,1900,"NORTHERN REGION","GANNAWARRA"
13488,4500,"SOUTH WESTERN REGION","GEELONG"
13489,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13490,4000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13491,2400,"SOUTH WESTERN REGION","GEELONG"
13492,5700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13493,3400,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13494,6500,"METROPOLITAN NORTH WEST REGION","DAREBIN"
13495,7900,"WESTERN REGION","BALLARAT"
13496,3500,"WESTERN REGION","HEPBURN"
13497,1500,"WESTERN REGION","HEPBURN"
13498,5600,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13499,3100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13500,4700,"METROPOLITAN SOUTH EAST REGION","CASEY"
13501,4500,"METROPOLITAN SOUTH EAST REGION","CASEY"
13502,2600,"METROPOLITAN NORTH WEST REGION","YARRA"
13503,6500,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13504,3900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13505,7000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13506,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13507,3700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13508,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13509,209,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
13510,23,"NORTH EASTERN REGION","(LAKE MOUNTAIN)"
13511,39000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13512,74000,"METROPOLITAN SOUTH EAST REGION","MONASH"
13513,10000,"EASTERN REGION","LATROBE"
13514,3900,"EASTERN REGION","BAW BAW"
13515,6000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13516,2600,"EASTERN REGION","LATROBE"
13517,52000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13518,1800,"NORTHERN REGION","GANNAWARRA"
13519,1300,"NORTHERN REGION","SWAN HILL"
13520,2300,"NORTH EASTERN REGION","MOIRA"
13521,1900,"NORTHERN REGION","LODDON"
13522,1600,"NORTHERN REGION","LODDON"
13523,11000,"METROPOLITAN NORTH WEST REGION","HUME"
13524,81000,"METROPOLITAN NORTH WEST REGION","HUME"
13525,678,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13526,9700,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
13527,4000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13528,4000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13529,31000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13530,17000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13531,24000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13532,2500,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13533,5300,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
13534,3900,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13535,5600,"METROPOLITAN NORTH WEST REGION","YARRA"
13536,868,"METROPOLITAN SOUTH EAST REGION","CASEY"
13537,2100,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13538,7700,"METROPOLITAN NORTH WEST REGION","MORELAND"
13539,5000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13540,4500,"SOUTH WESTERN REGION","GEELONG"
13541,3900,"METROPOLITAN NORTH WEST REGION","YARRA"
13542,259,"METROPOLITAN NORTH WEST REGION","MELTON"
13543,6800,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13544,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13545,5100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13546,52000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13547,48000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13548,709,"WESTERN REGION","NORTHERN GRAMPIANS"
13549,525,"NORTHERN REGION","LODDON"
13550,2500,"NORTHERN REGION","MACEDON RANGES"
13551,6900,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13552,2800,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13553,16000,"METROPOLITAN NORTH WEST REGION","MELTON"
13554,1800,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13555,12000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13556,860,"WESTERN REGION","BALLARAT"
13557,1700,"EASTERN REGION","LATROBE"
13558,26000,"SOUTH WESTERN REGION","GEELONG"
13559,60000,"METROPOLITAN NORTH WEST REGION","HUME"
13560,6200,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
13561,1300,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
13562,20000,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
13563,4200,"EASTERN REGION","LATROBE"
13564,147,"EASTERN REGION","SOUTH GIPPSLAND"
13565,20000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13566,629,"EASTERN REGION","LATROBE"
13567,2800,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13568,3900,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13569,3800,"METROPOLITAN SOUTH EAST REGION","MONASH"
13570,4900,"SOUTH WESTERN REGION","GEELONG"
13571,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13572,747,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13573,3900,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
13574,4400,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
13575,7400,"SOUTH WESTERN REGION","GEELONG"
13576,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13577,2100,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13578,1200,"METROPOLITAN NORTH WEST REGION","HOBSONS BAY"
13579,15000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13580,2900,"METROPOLITAN SOUTH EAST REGION","CASEY"
13581,4500,"SOUTH WESTERN REGION","GEELONG"
13582,2700,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13583,9000,"SOUTH WESTERN REGION","GEELONG"
13584,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13585,9400,"METROPOLITAN NORTH WEST REGION","DAREBIN"
13586,7400,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
13587,5100,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13588,2800,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
13589,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13590,1700,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
13591,3600,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13592,2100,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13593,2400,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
13594,3900,"METROPOLITAN NORTH WEST REGION","MELTON"
13595,5900,"METROPOLITAN NORTH WEST REGION","BANYULE"
13596,2600,"NORTHERN REGION","MACEDON RANGES"
13597,7100,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13598,14000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
13599,12000,"METROPOLITAN NORTH WEST REGION","MORELAND"
13600,23000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13601,18000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13602,22000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
13603,4700,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
13604,2300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13605,18000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13606,7000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13607,11000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13608,19000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13609,3600,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13610,5800,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13611,3600,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13612,4500,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13613,16000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
13614,1400,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13615,2300,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13616,1700,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
13617,1200,"NORTH EASTERN REGION","STRATHBOGIE"
13618,4200,"NORTH EASTERN REGION","STRATHBOGIE"
13619,3900,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
13620,9200,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13621,1200,"NORTH EASTERN REGION","INDIGO"
13622,4000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13623,9500,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
13624,3600,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13625,3700,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
13626,50,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13627,8800,"SOUTH WESTERN REGION","GEELONG"
13628,3200,"METROPOLITAN SOUTH EAST REGION","CASEY"
13629,7600,"NORTHERN REGION","MITCHELL"
13630,44000,"METROPOLITAN SOUTH EAST REGION","CASEY"
13631,11000,"METROPOLITAN SOUTH EAST REGION","MONASH"
13632,26000,"METROPOLITAN SOUTH EAST REGION","MONASH"
13633,11000,"METROPOLITAN NORTH WEST REGION","HUME"
13634,13000,"EASTERN REGION","BAW BAW"
13635,6600,"WESTERN REGION","BALLARAT"
13636,4700,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13637,3300,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
13638,2200,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13639,4500,"WESTERN REGION","PYRENEES"
13640,14000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
13641,2000,"SOUTH WESTERN REGION","MOYNE"
13642,16000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13643,13000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13644,15000,"METROPOLITAN SOUTH EAST REGION","KNOX"
13645,70000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13646,8200,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
13647,59000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
13648,4900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13649,9100,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13650,2500,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13651,6000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13652,478,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13653,1600,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13654,2500,"WESTERN REGION","CENTRAL GOLDFIELDS"
13655,578,"NORTHERN REGION","MOUNT ALEXANDER"
13656,731,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13657,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
13658,4700,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13659,5600,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
13660,3300,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13661,10000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13662,3900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
13663,5800,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
13664,2900,"METROPOLITAN NORTH WEST REGION","DAREBIN"
13665,3100,"METROPOLITAN NORTH WEST REGION","BANYULE"
13666,7800,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
13667,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
13668,11000,"METROPOLITAN NORTH WEST REGION","MELTON"
13669,468,"WESTERN REGION","MILDURA"
13670,341,"NORTHERN REGION","SWAN HILL"
13671,1500,"SOUTH WESTERN REGION","SOUTHERN GRAMPIANS"
13672,514,"NORTH EASTERN REGION","TOWONG"
13673,11000,"NORTH EASTERN REGION","WODONGA"
